"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-53.11","48.67","BONAVISTA","8400601","2023-01-01","2023","01","01","","5.2","","0.6","","2.9","","15.1","","0.0","","","","","","27.4","","","","3","","75",""
"-53.11","48.67","BONAVISTA","8400601","2023-01-02","2023","01","02","","0.6","","-1.3","","-0.3","","18.3","","0.0","","","","","","5.9","","","","3","","93",""
"-53.11","48.67","BONAVISTA","8400601","2023-01-03","2023","01","03","","-0.8","","-3.3","","-2.0","","20.0","","0.0","","","","","","1.3","","","","27","","47",""
"-53.11","48.67","BONAVISTA","8400601","2023-01-04","2023","01","04","","3.2","","-4.2","","-0.5","","18.5","","0.0","","","","","","0.4","","","","32","","67",""
"-53.11","48.67","BONAVISTA","8400601","2023-01-05","2023","01","05","","-4.0","","-8.9","","-6.5","","24.5","","0.0","","","","","","0.2","","","","30","","74",""
"-53.11","48.67","BONAVISTA","8400601","2023-01-06","2023","01","06","","-2.9","","-6.8","","-4.9","","22.9","","0.0","","","","","","0.0","","","","","","",""
"-53.11","48.67","BONAVISTA","8400601","2023-01-07","2023","01","07","","-2.0","","-4.8","","-3.4","","21.4","","0.0","","","","","","0.0","","","","","","",""
"-53.11","48.67","BONAVISTA","8400601","2023-01-08","2023","01","08","","-0.4","","-4.6","","-2.5","","20.5","","0.0","","","","","","1.5","","","","34","","74",""
"-53.11","48.67","BONAVISTA","8400601","2023-01-09","2023","01","09","","-0.3","","-7.7","","-4.0","","22.0","","0.0","","","","","","0.0","","","","27","","70",""
"-53.11","48.67","BONAVISTA","8400601","2023-01-10","2023","01","10","","-3.7","","-9.9","","-6.8","","24.8","","0.0","","","","","","0.0","","","","3","","51",""
"-53.11","48.67","BONAVISTA","8400601","2023-01-11","2023","01","11","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-53.11","48.67","BONAVISTA","8400601","2023-01-12","2023","01","12","","-5.4","","-9.0","","-7.2","","25.2","","0.0","","","","","","0.0","","3","","27","","63",""
