"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-01","2014","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-02","2014","01","02","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-03","2014","01","03","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-04","2014","01","04","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-05","2014","01","05","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-06","2014","01","06","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-07","2014","01","07","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-08","2014","01","08","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-09","2014","01","09","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-10","2014","01","10","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-11","2014","01","11","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-12","2014","01","12","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-13","2014","01","13","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-14","2014","01","14","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-15","2014","01","15","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-16","2014","01","16","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-17","2014","01","17","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-18","2014","01","18","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-19","2014","01","19","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-20","2014","01","20","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-21","2014","01","21","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-22","2014","01","22","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-23","2014","01","23","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-24","2014","01","24","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-25","2014","01","25","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-26","2014","01","26","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-27","2014","01","27","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-28","2014","01","28","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-29","2014","01","29","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-30","2014","01","30","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-01-31","2014","01","31","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-01","2014","02","01","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-02","2014","02","02","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-03","2014","02","03","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-04","2014","02","04","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-05","2014","02","05","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-06","2014","02","06","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-07","2014","02","07","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-08","2014","02","08","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-09","2014","02","09","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-10","2014","02","10","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-11","2014","02","11","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-12","2014","02","12","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-13","2014","02","13","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-14","2014","02","14","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-15","2014","02","15","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-16","2014","02","16","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-17","2014","02","17","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-18","2014","02","18","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-19","2014","02","19","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-20","2014","02","20","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-21","2014","02","21","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-22","2014","02","22","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-23","2014","02","23","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-24","2014","02","24","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-25","2014","02","25","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-26","2014","02","26","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-27","2014","02","27","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-02-28","2014","02","28","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-03-01","2014","03","01","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-03-02","2014","03","02","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-03-03","2014","03","03","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-03-04","2014","03","04","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-03-05","2014","03","05","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-03-06","2014","03","06","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-03-07","2014","03","07","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-03-08","2014","03","08","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-03-09","2014","03","09","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-03-10","2014","03","10","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-03-11","2014","03","11","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-03-12","2014","03","12","","","","","","","","","","","","","","","","","","","","","","",""
"-58.55","48.54","STEPHENVILLE A","8403801","2014-03-13","2014","03","13","","","","","","","","","","","","","","","","","","","","","","",""
