"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-02-17","2013","02","17","","1.6","","-4.4","","-1.4","","19.4","","0.0","","","M","","M","18.4","","23","","32","","61",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-02-18","2013","02","18","","-4.4","","-7.4","","-5.9","","23.9","","0.0","","","M","","M","2.5","","42","","31","","63",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-02-19","2013","02","19","","4.2","","-6.6","","-1.2","","19.2","","0.0","","","M","","M","0.5","","34","","33","","43",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-02-20","2013","02","20","","6.8","","-1.1","","2.9","","15.1","","0.0","","","M","","M","17.4","","27","","14","","56",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-02-21","2013","02","21","","0.3","","-2.6","","-1.2","","19.2","","0.0","","","M","","M","0.6","","22","","4","","35",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-02-22","2013","02","22","","0.4","","-5.5","","-2.6","","20.6","","0.0","","","M","","M","","M","24","","3","","57",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-02-23","2013","02","23","","2.0","","-7.6","","-2.8","","20.8","","0.0","","","M","","M","0.5","","23","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-02-24","2013","02","24","","0.2","","-7.7","","-3.8","","21.8","","0.0","","","M","","M","","M","22","","9","","41",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-02-25","2013","02","25","","4.3","","-7.7","","-1.7","","19.7","","0.0","","","M","","M","","M","22","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-02-26","2013","02","26","","6.9","","-11.5","","-2.3","","20.3","","0.0","","","M","","M","","M","22","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-02-27","2013","02","27","","5.9","","-9.4","","-1.8","","19.8","","0.0","","","M","","M","","M","22","","13","","33",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-02-28","2013","02","28","","2.8","","-0.6","","1.1","","16.9","","0.0","","","M","","M","3.0","","21","","13","","54",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-01","2013","03","01","","0.7","","-1.9","","-0.6","","18.6","","0.0","","0.0","","","M","22.7","","35","","10","","46",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-02","2013","03","02","","2.9","","-1.6","","0.7","","17.3","","0.0","","","M","","M","1.0","","39","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-03","2013","03","03","","3.9","","0.0","","2.0","","16.0","","0.0","","","M","","M","0.3","","33","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-04","2013","03","04","","5.1","","0.3","","2.7","","15.3","","0.0","","","M","","M","1.5","","29","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-05","2013","03","05","","3.7","","-0.9","","1.4","","16.6","","0.0","","","M","","M","3.0","","26","","10","","32",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-06","2013","03","06","","1.8","","-0.9","","0.5","","17.5","","0.0","","","M","","M","0.5","","24","","10","","48",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-07","2013","03","07","","1.4","","-0.8","","0.3","","17.7","","0.0","","","M","","M","0.0","","23","","7","","56",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-08","2013","03","08","","5.6","","-2.9","","1.4","","16.6","","0.0","","","M","","M","0.0","","23","","9","","50",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-09","2013","03","09","","4.4","","-3.2","","0.6","","17.4","","0.0","","","M","","M","0.0","","23","","7","","37",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-10","2013","03","10","","7.2","","-2.8","","2.2","","15.8","","0.0","","","M","","M","0.0","","22","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-11","2013","03","11","","9.9","","-3.4","","3.3","","14.7","","0.0","","","M","","M","0.0","","21","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-12","2013","03","12","","7.9","","0.3","","4.1","","13.9","","0.0","","","M","","M","0.0","","18","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-13","2013","03","13","","9.9","","3.6","","6.8","","11.2","","0.0","","","M","","M","30.0","","9","","20","","50",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-14","2013","03","14","","6.7","","-0.8","","3.0","","15.0","","0.0","","","M","","M","0.0","","","","27","","35",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-15","2013","03","15","","0.9","","-6.1","","-2.6","","20.6","","0.0","","","M","","M","5.0","","1","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-16","2013","03","16","","0.6","","-8.5","","-4.0","","22.0","","0.0","","","M","","M","0.0","","1","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-17","2013","03","17","","1.3","","-9.7","","-4.2","","22.2","","0.0","","","M","","M","0.0","","","","29","","52",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-18","2013","03","18","","-3.2","","-11.9","","-7.6","","25.6","","0.0","","","M","","M","0.0","","1","","1","","46",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-19","2013","03","19","","-1.6","","-9.5","","-5.6","","23.6","","0.0","","0.0","","","M","13.0","","1","","13","","52",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-20","2013","03","20","","1.8","","-3.7","","-1.0","","19.0","","0.0","","","M","","M","3.4","","27","","29","","50",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-21","2013","03","21","","4.6","","-4.1","","0.3","","17.7","","0.0","","","M","","M","0.2","","21","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-22","2013","03","22","","3.5","","-3.3","","0.1","","17.9","","0.0","","","M","","M","0.0","","18","","32","","32",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-23","2013","03","23","","2.0","","-3.8","","-0.9","","18.9","","0.0","","","M","","M","0.6","","15","","26","","39",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-24","2013","03","24","","4.2","","-3.8","","0.2","","17.8","","0.0","","","M","","M","0.2","","12","","35","","33",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-25","2013","03","25","","5.4","","-5.0","","0.2","","17.8","","0.0","","","M","","M","0.0","","13","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-26","2013","03","26","","5.5","","-1.8","","1.9","","16.1","","0.0","","","M","","M","0.7","","12","","9","","46",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-27","2013","03","27","","3.1","","-0.4","","1.4","","16.6","","0.0","","","M","","M","3.9","","11","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-28","2013","03","28","","6.9","","-2.1","","2.4","","15.6","","0.0","","","M","","M","0.0","","8","","6","","32",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-29","2013","03","29","","10.9","","-3.3","","3.8","","14.2","","0.0","","","M","","M","0.0","","4","","3","","35",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-30","2013","03","30","","10.1","","-3.7","","3.2","","14.8","","0.0","","","M","","M","0.0","","1","","1","","32",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-03-31","2013","03","31","","13.5","","-4.2","","4.7","","13.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-01","2013","04","01","","7.0","","1.1","","4.1","","13.9","","0.0","","","M","","M","16.6","","","","15","","52",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-02","2013","04","02","","4.9","","-3.3","","0.8","","17.2","","0.0","","","M","","M","0.6","","","","25","","44",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-03","2013","04","03","","2.3","","-4.3","","-1.0","","19.0","","0.0","","","M","","M","0.9","","","","26","","54",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-04","2013","04","04","","7.0","","-1.3","","2.9","","15.1","","0.0","","","M","","M","0.0","","","","31","","43",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-05","2013","04","05","","9.3","","-0.3","","4.5","","13.5","","0.0","","","M","","M","2.3","","","","24","","46",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-06","2013","04","06","","2.9","","-4.0","","-0.6","","18.6","","0.0","","","M","","M","1.1","","","","35","","52",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-07","2013","04","07","","10.2","","-5.9","","2.2","","15.8","","0.0","","","M","","M","0.0","","1","","24","","33",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-08","2013","04","08","","15.0","","0.7","","7.9","","10.1","","0.0","","","M","","M","0.0","","","","3","","35",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-09","2013","04","09","","5.0","","-0.2","","2.4","","15.6","","0.0","","","M","","M","8.7","","","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-10","2013","04","10","","7.7","","0.4","","4.1","","13.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-11","2013","04","11","","8.2","","-3.0","","2.6","","15.4","","0.0","","","M","","M","0.5","","","","36","","37",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-12","2013","04","12","","7.8","","-3.9","","2.0","","16.0","","0.0","","","M","","M","4.4","","","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-13","2013","04","13","","4.5","","-0.3","","2.1","","15.9","","0.0","","","M","","M","7.3","","","","13","","37",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-14","2013","04","14","","6.0","","0.4","","3.2","","14.8","","0.0","","","M","","M","1.6","","","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-15","2013","04","15","","9.4","","-1.4","","4.0","","14.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-16","2013","04","16","","12.1","","-1.3","","5.4","","12.6","","0.0","","","M","","M","3.1","","","","25","","44",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-17","2013","04","17","","12.7","","0.2","","6.5","","11.5","","0.0","","","M","","M","3.1","","","","28","","50",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-18","2013","04","18","","11.7","","-2.5","","4.6","","13.4","","0.0","","","M","","M","0.0","","","","23","","37",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-19","2013","04","19","","20.8","","5.2","","13.0","","5.0","","0.0","","","M","","M","1.0","","","","27","","56",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-20","2013","04","20","","17.2","","4.1","","10.7","","7.3","","0.0","","","M","","M","14.2","","","","23","","69",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-21","2013","04","21","","8.4","","-2.5","","3.0","","15.0","","0.0","","","M","","M","0.0","","","","34","","32",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-22","2013","04","22","","11.3","","-2.8","","4.3","","13.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-23","2013","04","23","","8.8","","-0.8","E","4.0","E","14.0","E","0.0","E","","M","","M","7.7","","","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-24","2013","04","24","","13.6","","6.2","","9.9","","8.1","","0.0","","","M","","M","19.7","","","","20","","50",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-25","2013","04","25","","13.2","","6.0","","9.6","","8.4","","0.0","","","M","","M","0.9","","","","22","","32",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-26","2013","04","26","","14.0","","-1.3","","6.4","","11.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-27","2013","04","27","","13.0","","-2.1","","5.5","","12.5","","0.0","","","M","","M","0.2","","","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-28","2013","04","28","","18.0","","-1.8","","8.1","","9.9","","0.0","","","M","","M","0.0","","","","4","","35",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-29","2013","04","29","","20.2","","-1.9","","9.2","","8.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-04-30","2013","04","30","","19.9","","0.0","","10.0","","8.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-01","2013","05","01","","20.0","","3.9","","12.0","","6.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-02","2013","05","02","","16.0","","2.8","","9.4","","8.6","","0.0","","","M","","M","","M","","","8","","50",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-03","2013","05","03","","17.4","","-0.1","","8.7","","9.3","","0.0","","","M","","M","0.0","","","","10","","33",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-04","2013","05","04","","14.7","","-0.6","","7.1","","10.9","","0.0","","","M","","M","0.0","","","","14","","37",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-05","2013","05","05","","19.7","","-1.5","","9.1","","8.9","","0.0","","","M","","M","0.0","","","","23","","32",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-06","2013","05","06","","21.2","","0.4","","10.8","","7.2","","0.0","","","M","","M","0.0","","","","27","","33",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-07","2013","05","07","","24.5","","11.3","","17.9","","0.1","","0.0","","","M","","M","0.0","","","","27","","41",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-08","2013","05","08","","26.5","","11.4","","19.0","","0.0","","1.0","","","M","","M","0.0","","","","19","","33",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-09","2013","05","09","","16.6","","10.8","","13.7","","4.3","","0.0","","","M","","M","0.0","","","","19","","33",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-10","2013","05","10","","19.5","","10.4","","15.0","","3.0","","0.0","","","M","","M","1.5","","","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-11","2013","05","11","","18.9","","9.4","","14.2","","3.8","","0.0","","","M","","M","5.7","","","","22","","33",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-12","2013","05","12","","16.5","","11.5","","14.0","","4.0","","0.0","","","M","","M","36.2","","","","21","","46",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-13","2013","05","13","","14.9","","5.0","","10.0","","8.0","","0.0","","","M","","M","0.2","","","","26","","54",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-14","2013","05","14","","10.4","","4.7","","7.6","","10.4","","0.0","","","M","","M","2.0","","","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-15","2013","05","15","","15.7","","4.3","","10.0","","8.0","","0.0","","","M","","M","1.4","","","","28","","44",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-16","2013","05","16","","19.0","","6.3","","12.7","","5.3","","0.0","","","M","","M","4.0","","","","18","","33",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-17","2013","05","17","","12.6","","1.5","","7.1","","10.9","","0.0","","","M","","M","0.2","","","","1","","32",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-18","2013","05","18","","10.9","","-0.1","","5.4","","12.6","","0.0","","","M","","M","0.0","","","","2","","41",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-19","2013","05","19","","14.9","","0.6","","7.8","","10.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-20","2013","05","20","","9.7","","2.8","","6.3","","11.7","","0.0","","","M","","M","6.3","","","","18","","39",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-21","2013","05","21","","11.2","","7.3","","9.3","","8.7","","0.0","","","M","","M","0.5","","","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-22","2013","05","22","","9.2","","7.0","","8.1","","9.9","","0.0","","","M","","M","5.6","","","","13","","33",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-23","2013","05","23","","17.3","","6.8","","12.1","","5.9","","0.0","","","M","","M","8.9","","","","26","","33",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-24","2013","05","24","","20.4","","14.2","","17.3","","0.7","","0.0","","","M","","M","3.6","","","","21","","65",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-25","2013","05","25","","17.6","","11.2","","14.4","","3.6","","0.0","","","M","","M","7.6","","","","20","","39",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-26","2013","05","26","","11.5","","6.6","","9.1","","8.9","","0.0","","","M","","M","1.7","","","","21","","56",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-27","2013","05","27","","11.9","","3.5","","7.7","","10.3","","0.0","","","M","","M","0.9","","","","30","","35",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-28","2013","05","28","","19.3","","2.2","","10.8","","7.2","","0.0","","","M","","M","0.0","","","","3","","37",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-29","2013","05","29","","20.2","","3.3","","11.8","","6.2","","0.0","","","M","","M","4.3","","","","19","","43",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-30","2013","05","30","","22.5","","12.1","","17.3","","0.7","","0.0","","","M","","M","0.5","","","","","","<31",""
"-65.20","44.40","KEJIMKUJIK 1","8202592","2013-05-31","2013","05","31","","30.4","","11.8","","21.1","","0.0","","3.1","","","M","","M","0.0","","","","29","","39",""
